,as_of_date,variable,c_value,i_value,f_value,e_value,v_value
114,2020-08-17,delayable,0.03189758055766516,,0.15476484497839552,,
115,2020-08-18,delayable,0.007675323309851792,,0.1545692186930697,,
116,2020-08-19,delayable,0.01492070116861428,,0.15444695226474106,,
117,2020-08-20,delayable,0.008635756142695626,,0.15427577926508096,,
118,2020-08-21,delayable,-0.0029558658648456454,,0.15400679312275795,,
119,2020-08-24,delayable,0.01676548763034145,,0.15205053026949966,,
120,2020-08-25,delayable,0.010758093706012542,,0.15183045069850812,,
121,2020-08-26,delayable,-0.013329354421565735,,0.15158591784185083,,
122,2020-08-27,delayable,0.03468091541486035,,0.15143919812785644,,
123,2020-08-28,delayable,0.01919516710513494,,0.15124357184253062,,
124,2020-09-01,delayable,0.04149139579349908,101.6,0.11493044262892384,3927821.0,1.3
125,2020-09-02,delayable,0.045070681108867236,,0.11493044262892384,,
126,2020-09-03,delayable,-0.01510759771629336,,0.11485708277192665,,
127,2020-09-04,delayable,-0.01721216445197532,,0.11478372291492947,,
128,2020-09-07,delayable,-0.0672413793103448,,0.11324316591798857,,
129,2020-09-08,delayable,0.02509971787138825,,0.11302308634699701,,
130,2020-09-09,delayable,-0.04707222169497967,,0.1129252732043341,,
131,2020-09-10,delayable,-0.02688975201673143,,0.11280300677600545,,
132,2020-09-11,delayable,-0.009006242963872639,,0.11272964691900828,,
133,2020-09-14,delayable,0.0510172467210575,,0.11175151549237913,,
134,2020-09-15,delayable,-0.06593298614522938,,0.11158034249271903,,
135,2020-09-16,delayable,-0.007679360403955438,,0.11143362277872466,,
136,2020-09-17,delayable,0.010389059684087818,,0.11133580963606175,,
137,2020-09-18,delayable,-0.013429860455356218,,0.1112869030647303,,
138,2020-09-21,delayable,0.03435073912581095,,0.1102598650667697,,
139,2020-09-22,delayable,-0.014085955171704755,,0.11013759863844105,,
140,2020-09-23,delayable,0.011471477734904518,,0.11003978549577814,,
141,2020-09-24,delayable,-0.007629652541499071,,0.1099175190674495,,
142,2020-09-25,delayable,0.017038961038961044,,0.10979525263912085,,
143,2020-09-28,delayable,0.0017366431709061364,,0.10796125621419123,,
144,2020-09-29,delayable,0.002855394656332869,,0.10761891021487102,,
145,2020-09-30,delayable,0.0028472645922310467,,0.1074232839295452,,
146,2020-10-01,delayable,0.0223078483066314,102.6,0.09311811181509404,,1.3
147,2020-10-02,delayable,0.008430866891489868,,0.09311811181509404,,
148,2020-10-05,delayable,0.03776925346709947,,0.09255568624478228,,
149,2020-10-06,delayable,0.010899440811297427,,0.09236005995945645,,
150,2020-10-07,delayable,0.002343896493530846,,0.092311153388125,,
151,2020-10-08,delayable,-0.006173416892713466,,0.09226224681679354,,
152,2020-10-09,delayable,-0.008752941176470653,,0.09221334024546209,,
153,2020-10-12,delayable,-0.01756551462210401,,0.09194435410313907,,
154,2020-10-13,delayable,-0.0037692084662220987,,0.09187099424614188,,
155,2020-10-14,delayable,-0.013581684128831893,,0.09184654096047616,,
156,2020-10-15,delayable,0.0003933910306844221,,0.09174872781781324,,
157,2020-10-16,delayable,0.0004915454187966689,,0.09167536796081606,,
158,2020-10-19,delayable,-0.013559988208705862,,0.09130856867583013,,
159,2020-10-20,delayable,0.0008965036358203347,,0.09096622267650993,,
160,2020-10-21,delayable,-0.004578025477707085,,0.09084395624818128,,
161,2020-10-22,delayable,-0.009198160367926433,,0.09077059639118411,,
162,2020-10-23,delayable,0.010898082744702447,,0.09077059639118411,,
163,2020-10-26,delayable,-0.0036933519664604166,,0.0905016102488611,,
164,2020-10-27,delayable,0.01973750125237951,,0.09040379710619817,,
165,2020-10-28,delayable,0.02318726665356651,,0.09030598396353526,,
166,2020-10-29,delayable,0.017764547724217344,,0.08998809124988079,,
167,2020-10-30,delayable,0.0021700160392490236,,0.08981691825022069,,
168,2020-11-02,delayable,0.07446808510638295,,0.1484803505623033,,
169,2020-11-03,delayable,0.04004205730307551,,0.1486515235619634,,
170,2020-11-04,delayable,0.041533277169334394,,0.1492384024179409,,
171,2020-11-05,delayable,0.04052414462509093,,0.18310620306497483,,
172,2020-11-06,delayable,-0.0450093283582089,,0.18525809220355893,,
173,2020-11-09,delayable,-0.22043142043142042,,0.1919338391903028,,
174,2020-11-10,delayable,-0.11057742508092294,,0.19183602604763988,,
175,2020-11-11,delayable,-0.10694998826015512,,0.1921783720469601,,
176,2020-11-12,delayable,-0.12554226370448268,,0.19239845161795163,,
177,2020-11-13,delayable,0.026458208057727077,,0.1924473581892831,,
178,2020-11-16,delayable,0.07029876977152895,,0.1922028253326258,,
179,2020-11-17,delayable,0.024630541871921145,,0.1920071990473,,
180,2020-11-18,delayable,0.017227564102564187,,0.19198274576163427,,
181,2020-11-19,delayable,0.011946960745700362,,0.1920316523329657,,
182,2020-11-20,delayable,0.018811624286455667,,0.19205610561863146,,
183,2020-11-23,delayable,0.06914554947153945,,0.19159149319098262,,
184,2020-11-24,delayable,0.031681753215817184,,0.19127360047732814,,
185,2020-11-25,delayable,0.014430847379358114,,0.1909801610493394,,
186,2020-11-26,delayable,0.023898941618299696,,0.19051554862169057,,
187,2020-11-27,delayable,0.030676892297432534,,0.1907356281926821,,
188,2020-11-30,delayable,0.14601531327509967,,0.18080759421239634,,
189,2020-12-01,delayable,0.0463912675261128,99.6,0.1633234949614005,3788373.0,1.5
190,2020-12-02,delayable,0.0032374100719424407,,0.16312786867607465,,
191,2020-12-03,delayable,0.09322337755467902,,0.16190520439278824,,
192,2020-12-04,delayable,0.03993112495900299,,0.16168512482179667,,
193,2020-12-07,delayable,0.1326973113616652,,0.16029128753885016,,
194,2020-12-08,delayable,0.026172908255603446,,0.15994894153952996,,
195,2020-12-09,delayable,0.05148555148555151,,0.15967995539720695,,
196,2020-12-10,delayable,-0.02780465776401524,,0.15958214225454403,,
197,2020-12-11,delayable,0.002256138022561403,,0.15933760939788674,,
198,2020-12-14,delayable,-0.01966366525423728,,0.15899526339856654,,
199,2020-12-15,delayable,0.0022286756263930067,,0.15892190354156938,,
200,2020-12-16,delayable,0.0026954177897574507,,0.15892190354156938,,
201,2020-12-17,delayable,0.002150537634408556,,0.15916643639822664,,
202,2020-12-18,delayable,0.0017435622317595956,,0.15923979625522383,,
203,2020-12-21,delayable,-0.02831704378096124,,0.16860540466519783,,
204,2020-12-22,delayable,-0.011023079572855627,,0.16946126966349834,,
205,2020-12-23,delayable,-0.021455938697318093,,0.1703660412331303,,
206,2020-12-24,delayable,-0.021285683775895275,,0.17102627994610495,,
207,2020-12-29,delayable,-0.4517748036077974,,0.17589248379358494,,
208,2020-12-30,delayable,-0.0770863738888152,,0.17579467065092202,,
209,2020-12-31,delayable,-0.07130534790109269,,0.17469427279596422,,
210,2021-01-04,delayable,-0.09318885448916403,,0.24235651423303492,,
211,2021-01-05,delayable,0.03977466712188457,,0.2442149639436303,,
212,2021-01-06,delayable,-0.060909538663601936,,0.24546208151258245,,
213,2021-01-07,delayable,-0.06800699300699302,,0.2457799742262369,,
214,2021-01-08,delayable,-0.006565372350403328,,0.24590224065456556,,
215,2021-01-11,delayable,0.014728096676737181,,0.24705154508085478,,
216,2021-01-12,delayable,-0.013025679196129564,,0.24707599836652053,,
217,2021-01-13,delayable,-0.0252639517345399,,0.24717381150918344,,
218,2021-01-14,delayable,-0.016247582205029077,,0.2473205312231778,,
219,2021-01-15,delayable,0.0025560361777428736,,0.2474917042228379,,
220,2021-01-18,delayable,0.00607962345557943,,0.2480785830788154,,
221,2021-01-19,delayable,-0.005458089668615869,,0.24812748965014683,,
222,2021-01-20,delayable,-0.0005880047040376545,,0.2482497560784755,,
223,2021-01-21,delayable,-0.011178662482839778,,0.2481030363644811,,
224,2021-01-22,delayable,0.008131693772312506,,0.2481763962214783,,
225,2021-01-25,delayable,0.008066102695258778,,0.24802967650748392,,
226,2021-01-26,delayable,0.005854800936768094,,0.2477362370794952,,
227,2021-01-27,delayable,0.020566550252231322,,0.24763842393683227,,
228,2021-01-28,delayable,0.028897338403041747,,0.24746725093717217,,
229,2021-01-29,delayable,0.011271249076127116,,0.24661138593887166,,
230,2021-02-01,delayable,0.05755527133199353,96.1,0.23267301310940644,,1.6
231,2021-02-02,delayable,0.01952315134761568,,0.23269746639507216,,
232,2021-02-03,delayable,0.0018640908320623527,,0.2327219196807379,,
233,2021-02-04,delayable,0.007273342354533149,,0.23269746639507216,,
234,2021-02-05,delayable,0.00470193115029389,,0.23267301310940644,,
235,2021-02-08,delayable,-0.0028413839211098397,,0.23274637296640363,,
236,2021-02-09,delayable,0.0026818638954073703,,0.23267301310940644,,
237,2021-02-10,delayable,-0.016883985289200903,,0.23264855982374072,,
238,2021-02-11,delayable,-0.009182111885733703,,0.23259965325240925,,
239,2021-02-12,delayable,0.008409129912476315,,0.2325262933954121,,
240,2021-02-15,delayable,0.0028931245745405327,,0.2316948816827773,,
241,2021-02-16,delayable,-0.003902935686407549,,0.23149925539745148,,
242,2021-02-17,delayable,0.01686541737649054,,0.23142589554045429,,
243,2021-02-18,delayable,0.0020103869994974794,,0.23137698896912284,,
244,2021-02-19,delayable,-0.01203812071559938,,0.23125472254079418,,
245,2021-02-22,delayable,-0.026908106278558188,,0.23010541811450497,,
246,2021-02-23,delayable,-0.015130434782608651,,0.22993424511484487,,
247,2021-02-24,delayable,-0.006003884866678499,,0.2298119786865162,,
248,2021-02-25,delayable,-0.002131817374311555,,0.22961635240119038,,
249,2021-02-26,delayable,0.018337190671176805,,0.22927400640187018,,
250,2021-03-01,delayable,0.08409090909090901,99.8,,,
251,2021-03-02,delayable,0.035478148685695786,,,,
252,2021-03-03,delayable,0.020869023516586257,,,,
253,2021-03-04,delayable,0.013119755911517917,,,,
254,2021-03-05,delayable,0.001054058123776651,,,,
255,2021-03-08,delayable,-0.03880866425992788,,,,
256,2021-03-09,delayable,-0.0112676056338028,,,,
257,2021-03-10,delayable,-0.0053814498258942115,,,,
258,2021-03-11,delayable,0.005887969446212562,,,,
259,2021-03-12,delayable,-0.007751937984496155,,,,
260,2021-03-15,delayable,-0.007812500000000031,,,,
261,2021-03-16,delayable,0.001285553591515433,,,,
262,2021-03-17,delayable,-0.011555127587867097,,,,
263,2021-03-18,delayable,-0.013476213671050582,,,,
264,2021-03-19,delayable,-0.010862409479920945,,,,
265,2021-03-22,delayable,-0.013976705490848642,,,,
266,2021-03-23,delayable,-0.008606142423219677,,,,
267,2021-03-24,delayable,-0.030468085106382964,,,,
268,2021-03-25,delayable,0.04617275280898881,,,,
269,2021-03-26,delayable,0.018459473065950565,,,,
270,2021-03-29,delayable,0.0683802932937882,,,,
271,2021-03-30,delayable,0.019123997532387336,,,,
272,2021-03-31,delayable,0.04373486682808718,,,,
273,2020-03-04,social,0.0059916725906367764,,,,
274,2020-03-05,social,-0.0031294165152433097,,,,
275,2020-03-06,social,0.0011139240506329057,,,,
276,2020-03-09,social,-0.031458628363342095,,,,
277,2020-03-10,social,-0.012010443864229824,,,,
278,2020-03-11,social,-0.0011627906976744127,,,,
279,2020-03-12,social,-0.005291565244999471,,,,
280,2020-03-13,social,-0.03127992339610595,,,,
281,2020-03-16,social,-0.11301482701812182,,,,
282,2020-03-17,social,-0.05274888558692428,,,,
283,2020-03-18,social,-0.05359477124182999,,,,
284,2020-03-19,social,-0.08618784530386753,,,,
285,2020-03-20,social,-0.07708585247883909,,,,
286,2020-03-23,social,-0.35702587618735676,,0.6988073740969057,,
287,2020-03-24,social,-0.07386653082017317,,0.8217892196612784,,
288,2020-03-25,social,-0.1487898789878988,,0.839153385181318,,
289,2020-03-26,social,-0.08917609046849752,,0.8484945039264218,,
290,2020-03-27,social,-0.09010287335934737,,0.8623629133516679,,
291,2020-03-30,social,-0.32709551656920066,,0.8882085854623538,,
292,2020-03-31,social,0.09733487833140206,,0.8823632228120435,,
293,2020-04-01,social,0.005279831045406434,63.6,0.932220727770573,,2.4
294,2020-04-02,social,0.009453781512605028,,0.9326791875862835,,
295,2020-04-03,social,0.01352757544224774,,0.9364041735889324,,
296,2020-04-06,social,0.20225872689938404,,0.9436249156863745,,
297,2020-04-07,social,-0.1067463706233988,,0.9437395306403021,,
298,2020-04-08,social,-0.026768642447418844,,0.943796838117266,,
299,2020-04-09,social,0.008840864440078571,,0.9438541455942299,,
300,2020-04-14,social,-0.030671859785783788,,0.9415045390387129,,
301,2020-04-15,social,0.02561526870919144,,0.9412753091308577,,
302,2020-04-16,social,-0.003917727717923695,,0.9416191539926406,,
303,2020-04-17,social,-0.011799410029498449,,0.9415045390387129,,
304,2020-04-20,social,0.08009950248756216,,0.9370918633124983,,
305,2020-04-21,social,-0.049286043298019354,,0.9367480184507153,,
306,2020-04-22,social,0.007267441860465048,,0.9365760960198238,,
307,2020-04-23,social,0.027417027417027433,,0.9364614810658961,,
308,2020-04-24,social,0.010299625468164741,,0.9372064782664259,,
309,2020-04-27,social,0.05468025949953676,,0.935544561434475,,
310,2020-04-28,social,0.011862917398945499,,0.9353726390035835,,
311,2020-04-29,social,0.019539730785931363,,0.9349141791878728,,
312,2020-04-30,social,0.00340715502555359,,0.9342837969412707,,
313,2020-05-01,social,0.026740237691001808,68.3,0.934856871710909,,1.1
314,2020-05-04,social,0.0400992145514675,,0.9360030212501855,,
315,2020-05-05,social,0.0123211446740858,,0.935831098819294,,
316,2020-05-06,social,-0.0031409501374165018,,0.934856871710909,,
317,2020-05-07,social,0.004726270185112288,,0.9346849492800176,,
318,2020-05-11,social,0.04586436691493524,,0.9339972595564516,,
319,2020-05-12,social,0.00862068965517243,,0.9320488053396815,,
320,2020-05-13,social,0.014864362690449594,,0.931533038047007,,
321,2020-05-14,social,0.008787989747345367,,0.9320488053396815,,
322,2020-05-15,social,-0.007985480943738745,,0.9322780352475368,,
323,2020-05-18,social,0.09001097694840839,,0.9274068997056115,,
324,2020-05-19,social,0.008392077878482713,,0.9273495922286477,,
325,2020-05-20,social,0.0003328894806924622,,0.9261461352124073,,
326,2020-05-21,social,0.010648918469217979,,0.9256303679197329,,
327,2020-05-22,social,0.020414883108330506,,0.924598833334384,,
328,2020-05-26,social,0.08422071636011627,,0.9186388557301459,,
329,2020-05-27,social,0.03898809523809509,,0.91795116600658,,
330,2020-05-28,social,0.012603838441707387,,0.9164611716055205,,
331,2020-05-29,social,0.007637906647807525,,0.9158307893589185,,
332,2020-06-01,social,0.0774845592363842,82.3,0.8925066462346409,1668804.646799116,0.4
333,2020-06-02,social,-0.038301198540906876,,0.8919908789419665,,
334,2020-06-03,social,0.0005418585749120327,,0.8909020368796537,,
335,2020-06-04,social,0.02464121310587608,,0.890787421925726,,
336,2020-06-05,social,0.01717758985200842,,0.8917616490341111,,
337,2020-06-08,social,0.05975578072226544,,0.8853432116141625,,
338,2020-06-09,social,0.0004903162539838962,,0.8848274443214881,,
339,2020-06-10,social,0.0012251899044351177,,0.8846555218905966,,
340,2020-06-11,social,0.007342143906020488,,0.8844262919827413,,
341,2020-06-12,social,-0.0029154518950436697,,0.8844835994597051,,
342,2020-06-15,social,0.007797270955165699,,0.8786382368093948,,
343,2020-06-16,social,0.01716634429400389,,0.8780078545627926,,
344,2020-06-17,social,0.016163536962205842,,0.8771482424083352,,
345,2020-06-18,social,0.009824561403508812,,0.874569405944963,,
346,2020-06-19,social,0.01250868658790825,,0.8743401760371078,,
347,2020-06-22,social,0.021505376344085968,,0.8443683655850263,,
348,2020-06-23,social,0.0006718924972004734,,0.8433941384766411,,
349,2020-06-24,social,-0.004700089525514791,,0.8416749141677263,,
350,2020-06-25,social,-0.06746120980436249,,0.839497230043101,,
351,2020-06-26,social,0.09452616349168078,,0.8361160889022352,,
352,2020-06-29,social,0.06565322758316802,,0.7616163688492601,,
353,2020-06-30,social,0.02501550547860246,,0.7574329230309008,,
354,2020-07-01,social,0.02077450584913274,91.8,0.7467737323156289,,0.7
355,2020-07-02,social,0.028650464335111696,,0.7469456547465204,,
356,2020-07-03,social,-0.07721859393008074,,0.7458568126842077,,
357,2020-07-06,social,0.02747710241465446,,0.7379483808631996,,
358,2020-07-07,social,0.009724473257698622,,0.7360572341233933,,
359,2020-07-08,social,0.010634028892455738,,0.7281488023023852,,
360,2020-07-09,social,0.052610680960889535,,0.7270599602400725,,
361,2020-07-10,social,0.014711429649188873,,0.7251688135002662,,
362,2020-07-13,social,0.03141263940520455,,0.7068304208718416,,
363,2020-07-14,social,-0.00018021265092818734,,0.7052831189938182,,
364,2020-07-15,social,0.00396539293439088,,0.703678509638831,,
365,2020-07-16,social,-0.0034111310592460473,,0.7026469750534822,,
366,2020-07-17,social,0.017654476670870185,,0.7008131357906398,,
367,2020-07-20,social,-0.022304832713754736,,0.682875895500962,,
368,2020-07-21,social,-0.022994749230490604,,0.6800105216527705,,
369,2020-07-22,social,-0.0429948109710897,,0.6784059122977834,,
370,2020-07-23,social,-0.052091402013942634,,0.6769159178967239,,
371,2020-07-24,social,0.03186925434116435,,0.6727897795553284,,
372,2020-07-27,social,0.021975846367056018,,0.6490071766153401,,
373,2020-07-28,social,0.021503293297171627,,0.6460271878132212,,
374,2020-07-29,social,0.05006637587710982,,0.6423595092875363,,
375,2020-07-30,social,0.06321112515802782,,0.6413852821791513,,
376,2020-07-31,social,-0.004926108374384222,,0.6353106896209856,,
377,2020-08-03,social,0.010925230454079901,,0.49467814115175424,,
378,2020-08-04,social,0.006079027355623091,,0.4933600691815862,,
379,2020-08-05,social,0.008056394763343471,,0.49307353179676705,,
380,2020-08-06,social,0.0024975024975024736,,0.49284430188891176,,
381,2020-08-07,social,-0.00033217073575823164,,0.49204199721141817,,
382,2020-08-10,social,-0.01678019604585476,,0.4827581859432782,,
383,2020-08-11,social,0.006083136194660349,,0.4814401139731102,,
384,2020-08-12,social,0.0035270406449445894,,0.48115357658829105,,
385,2020-08-13,social,-0.0003347280334728557,,0.4808670392034719,,
386,2020-08-14,social,0.004520341536916175,,0.48029396443383365,,
387,2020-08-17,social,0.011999999999999981,,0.4703797709190916,,
388,2020-08-18,social,0.0011528326745718098,,0.46923362137981506,,
389,2020-08-19,social,0.00016450074025329842,,0.46883246904106823,,
390,2020-08-20,social,0.012335526315789474,,0.4680874718405385,,
391,2020-08-21,social,-0.015922014622258278,,0.46625363257769603,,
392,2020-08-24,social,0.0376423972263497,,0.457657511033122,,
393,2020-08-25,social,-0.0009546539379475302,,0.4562248241090263,,
394,2020-08-26,social,-0.03663003663003658,,0.4549067521388583,,
395,2020-08-27,social,0.027607869069267557,,0.45410444746136475,,
396,2020-08-28,social,0.0283140283140284,,0.45152561099799254,,
397,2020-09-01,social,0.06836670838548192,93.5,0.37393128718897084,1559885.0,1.5
398,2020-09-02,social,0.0385122272660711,,0.37387397971200703,,
399,2020-09-03,social,-0.019599548787366052,,0.3736447498041517,,
400,2020-09-04,social,-0.0050337983604198805,,0.37307167503451344,,
401,2020-09-07,social,0.022983521248915714,,0.3712951432486348,,
402,2020-09-08,social,-0.06711883566482973,,0.3702636086632859,,
